,0,1,2,3,4,5,6,7,8,9
KNN,0.801587301587,0.642857142857,0.632,0.656,0.704,0.696,0.696,0.56,0.6,0.672
SVM,0.642857142857,0.579365079365,0.648,0.576,0.656,0.672,0.616,0.592,0.592,0.496
MLP,0.714285714286,0.619047619048,0.68,0.608,0.688,0.688,0.616,0.552,0.672,0.608
RF,0.896825396825,0.896825396825,0.88,0.816,0.8,0.88,0.864,0.816,0.856,0.816
LR,0.706349206349,0.634920634921,0.536,0.488,0.624,0.688,0.6,0.496,0.6,0.56
ET,0.912698412698,0.896825396825,0.912,0.856,0.864,0.92,0.944,0.856,0.888,0.856
