,0,1,2,3,4,5,6,7,8,9
Resnet-SVM-With,0.9603174603,0.9841269841,0.968,0.952,0.936,0.968,0.976,0.944,0.992,0.976
Resnet-LR-Without,0.944881889764,0.944881889764,0.968503937008,0.929133858268,0.936507936508,0.912698412698,0.97619047619,0.952380952381,0.936507936508,0.952380952381
