,0,1,2,3,4,5,6,7,8,9
Haralick-ET,0.929133858268,0.874015748031,0.905511811024,0.88188976378,0.904761904762,0.873015873016,0.928571428571,0.873015873016,0.896825396825,0.904761904762
HOG-MLP,0.779527559055,0.771653543307,0.732283464567,0.818897637795,0.769841269841,0.722222222222,0.730158730159,0.769841269841,0.746031746032,0.690476190476
