,0,1,2,3,4,5,6,7,8,9
KNN,0.801587301587,0.738095238095,0.704,0.736,0.776,0.784,0.584,0.68,0.776,0.68
SVM,0.706349206349,0.698412698413,0.68,0.728,0.752,0.72,0.64,0.64,0.664,0.704
MLP,0.650793650794,0.595238095238,0.6,0.656,0.728,0.728,0.704,0.616,0.72,0.648
RF,0.730158730159,0.738095238095,0.728,0.6,0.728,0.832,0.648,0.728,0.752,0.696
LR,0.587301587302,0.634920634921,0.576,0.536,0.64,0.552,0.56,0.56,0.528,0.512
ET,0.769841269841,0.81746031746,0.768,0.728,0.808,0.84,0.704,0.768,0.856,0.76
