,0,1,2,3,4,5,6,7,8,9
KNN,0.690476190476,0.611111111111,0.616,0.6,0.528,0.632,0.616,0.56,0.632,0.56
SVM,0.714285714286,0.626984126984,0.64,0.648,0.704,0.704,0.6,0.592,0.592,0.568
MLP,0.761904761905,0.65873015873,0.68,0.664,0.712,0.696,0.608,0.64,0.64,0.64
RF,0.785714285714,0.571428571429,0.68,0.48,0.752,0.728,0.648,0.544,0.68,0.536
LR,0.642857142857,0.547619047619,0.52,0.568,0.632,0.64,0.56,0.52,0.504,0.496
ET,0.873015873016,0.722222222222,0.8,0.688,0.8,0.84,0.792,0.648,0.664,0.664
