,0,1,2,3,4,5,6,7,8,9
KNN,0.753968253968,0.833333333333,0.744,0.712,0.808,0.776,0.68,0.656,0.752,0.728
SVM,0.833333333333,0.825396825397,0.776,0.72,0.8,0.728,0.728,0.688,0.728,0.744
MLP,0.761904761905,0.833333333333,0.824,0.768,0.688,0.688,0.744,0.656,0.72,0.776
RF,0.68253968254,0.722222222222,0.784,0.64,0.752,0.816,0.68,0.712,0.848,0.608
LR,0.730158730159,0.714285714286,0.744,0.712,0.68,0.656,0.616,0.592,0.672,0.632
ET,0.865079365079,0.81746031746,0.84,0.712,0.792,0.896,0.736,0.76,0.856,0.696
